# stm32-ai-deployer watch trace v1
# board=STM32H7 elf= model=anomaly_cnn_int8 started=2026-09-09T12:41:08
# targetHz=200 items=6
# item,0,_end,0x20002c00,u32,hex,1,0,,bssEnd
# item,1,g_ai_last_inference_us,0x20000f24,u32,dec,0.001,0,ms,inferenceUs
# item,2,g_ai_infer_count,0x20000f20,u32,dec,1,0,,inferCount
# item,3,g_ai_last_class,0x20000f1c,u8,dec,1,0,,lastClass
# item,4,g_ai_last_confidence,0x20000f1b,u8,dec,1,0,%,confidence
# item,5,uwTick,0x20002aac,u32,dec,1,0,ms,hwTick
t,0,1,2,3,4,5
37.330816,745931122,926,66841,1,100,3145280
37.335870,745931122,926,66841,1,100,3145285
37.340339,745931122,926,66841,1,100,3145290
37.345468,745931122,926,66841,1,100,3145295
37.350333,745931122,926,66842,1,100,3145300
37.355382,745931122,926,66842,1,100,3145305
37.360341,745931122,926,66842,1,100,3145310
37.365318,745931122,926,66842,1,100,3145315
37.370460,745931122,926,66842,1,100,3145320
37.375341,745931122,926,66842,1,100,3145325
37.380444,745931122,926,66842,1,100,3145330
37.385339,745931122,926,66842,1,100,3145335
37.390364,745931122,926,66842,1,100,3145340
37.395338,745931122,926,66842,1,100,3145345
37.400364,745931122,926,66843,1,100,3145350
37.405319,745931122,926,66843,1,100,3145355
37.410354,745931122,926,66843,1,100,3145360
37.415362,745931122,926,66843,1,100,3145365
37.420396,745931122,926,66843,1,100,3145370
37.425320,745931122,926,66843,1,100,3145375
37.430329,745931122,926,66843,1,100,3145379
37.435357,745931122,926,66843,1,100,3145384
37.440377,745931122,926,66843,1,100,3145390
37.445886,745931122,926,66844,1,100,3145395
37.450886,745931122,926,66844,1,100,3145400
37.455894,745931122,926,66844,1,100,3145405
37.460891,745931122,926,66844,1,100,3145410
37.465915,745931122,926,66844,1,100,3145415
37.470596,745931122,926,66844,1,100,3145420
37.475544,745931122,926,66844,1,100,3145425
37.480520,745931122,926,66844,1,100,3145429
37.485528,745931122,926,66844,1,100,3145435
37.490035,745931122,926,66844,1,100,3145439
37.495191,745931122,926,66845,1,100,3145444
37.500803,745931122,926,66845,1,100,3145450
37.505156,745931122,926,66845,1,100,3145454
37.510167,745931122,926,66845,1,100,3145459
37.515180,745931122,926,66845,1,100,3145464
37.520166,745931122,926,66845,1,100,3145469
37.524999,745931122,926,66845,1,100,3145474
37.530034,745931122,926,66845,1,100,3145479
37.534993,745931122,926,66845,1,100,3145484
37.540048,745931122,926,66846,1,100,3145489
37.545045,745931122,926,66846,1,100,3145494
37.550036,745931122,926,66846,1,100,3145499
37.555092,745931122,926,66846,1,100,3145504
37.560068,745931122,926,66846,1,100,3145509
37.565058,745931122,926,66846,1,100,3145514
37.570673,745931122,926,66846,1,100,3145519
37.575680,745931122,926,66846,1,100,3145524
37.580713,745931122,926,66846,1,100,3145529
37.585208,745931122,926,66846,1,100,3145534
37.590251,745931122,926,66847,1,100,3145539
37.595188,745931122,926,66847,1,100,3145544
37.600195,745931122,926,66847,1,100,3145549
37.605313,745931122,926,66847,1,100,3145554
37.610199,745931122,926,66847,1,100,3145559
37.615232,745931122,926,66847,1,100,3145564
37.620236,745931122,926,66847,1,100,3145569
37.625936,745931122,926,66847,1,100,3145575
37.630797,745931122,926,66847,1,100,3145579
37.635822,745931122,926,66848,1,100,3145584
37.640784,745931122,926,66848,1,100,3145589
37.645788,745931122,926,66848,1,100,3145594
37.650877,745931122,926,66848,1,100,3145599
37.655524,745931122,926,66848,1,100,3145604
37.660514,745931122,926,66848,1,100,3145609
37.665635,745931122,926,66848,1,100,3145614
37.670487,745931122,926,66848,1,100,3145619
37.675485,745931122,926,66848,1,100,3145624
37.680608,745931122,926,66848,1,100,3145629
37.685042,745931122,926,66849,1,100,3145633
37.690827,745931122,926,66849,1,100,3145639
37.695750,745931122,926,66849,1,100,3145644
37.700787,745931122,926,66849,1,100,3145649
37.705806,745931122,926,66849,1,100,3145654
37.710791,745931122,926,66849,1,100,3145659
37.715529,745931122,926,66849,1,100,3145663
37.720546,745931122,926,66849,1,100,3145669
37.725597,745931122,926,66849,1,100,3145674
37.730575,745931122,926,66850,1,100,3145679
37.735783,745931122,926,66850,1,100,3145684
37.740049,745931122,926,66850,1,100,3145688
37.745105,745931122,926,66850,1,100,3145693
37.750110,745931122,926,66850,1,100,3145698
37.755065,745931122,926,66850,1,100,3145703
37.760807,745931122,926,66850,1,100,3145709
37.765772,745931122,926,66850,1,100,3145713
37.770775,745931122,926,66850,1,100,3145718
37.775300,745931122,927,66851,1,100,3145723
37.780291,745931122,927,66851,1,100,3145728
37.785303,745931122,927,66851,1,100,3145733
37.790255,745931122,927,66851,1,100,3145738
37.795258,745931122,927,66851,1,100,3145743
37.800295,745931122,927,66851,1,100,3145748
37.805319,745931122,927,66851,1,100,3145753
37.810249,745931122,927,66851,1,100,3145758
37.815222,745931122,927,66851,1,100,3145763
37.820223,745931122,927,66851,1,100,3145768
37.825499,745931122,926,66852,1,100,3145773
37.830426,745931122,926,66852,1,100,3145778
37.835428,745931122,926,66852,1,100,3145783
37.840440,745931122,926,66852,1,100,3145788
37.845440,745931122,926,66852,1,100,3145793
37.850436,745931122,926,66852,1,100,3145798
37.855480,745931122,926,66852,1,100,3145803
37.860149,745931122,926,66852,1,100,3145808
37.865138,745931122,926,66852,1,100,3145812
37.870132,745931122,926,66853,1,100,3145818
37.875150,745931122,926,66853,1,100,3145822
37.880705,745931122,926,66853,1,100,3145828
37.885636,745931122,926,66853,1,100,3145833
37.890385,745931122,926,66853,1,100,3145838
37.895440,745931122,926,66853,1,100,3145843
37.900345,745931122,926,66853,1,100,3145847
37.905344,745931122,926,66853,1,100,3145852
37.910397,745931122,926,66853,1,100,3145857
37.915357,745931122,926,66853,1,100,3145862
37.920338,745931122,927,66854,1,100,3145868
37.924958,745931122,927,66854,1,100,3145872
37.930443,745931122,927,66854,1,100,3145878
37.935437,745931122,927,66854,1,100,3145883
37.940441,745931122,927,66854,1,100,3145888
37.944972,745931122,927,66854,1,100,3145892
37.949979,745931122,927,66854,1,100,3145897
37.955002,745931122,927,66854,1,100,3145902
37.959969,745931122,927,66854,1,100,3145907
37.964957,745931122,926,66855,1,100,3145912
37.970708,745931122,926,66855,1,100,3145918
37.975148,745931122,926,66855,1,100,3145922
37.980161,745931122,926,66855,1,100,3145927
37.985172,745931122,926,66855,1,100,3145932
37.990197,745931122,926,66855,1,100,3145937
37.995137,745931122,926,66855,1,100,3145942
38.000148,745931122,926,66855,1,100,3145947
38.005154,745931122,926,66855,1,100,3145952
38.010143,745931122,926,66855,1,100,3145957
38.015171,745931122,926,66856,1,100,3145962
38.020763,745931122,926,66856,1,100,3145967
38.025299,745931122,926,66856,1,100,3145972
38.030296,745931122,926,66856,1,100,3145977
38.035293,745931122,926,66856,1,100,3145982
38.040287,745931122,926,66856,1,100,3145987
38.045287,745931122,926,66856,1,100,3145992
38.050284,745931122,926,66856,1,100,3145997
38.055287,745931122,926,66856,1,100,3146002
38.060293,745931122,926,66857,1,100,3146007
38.065322,745931122,926,66857,1,100,3146012
38.070345,745931122,926,66857,1,100,3146017
38.075307,745931122,926,66857,1,100,3146022
38.080311,745931122,926,66857,1,100,3146027
38.085924,745931122,926,66857,1,100,3146032
38.091264,745931122,926,66857,1,100,3146038
38.095225,745931122,926,66857,1,100,3146042
38.100256,745931122,926,66857,1,100,3146046
38.105217,745931122,926,66857,1,100,3146051
38.110787,745931122,927,66858,1,100,3146057
38.115911,745931122,927,66858,1,100,3146062
38.120790,745931122,927,66858,1,100,3146067
38.126344,745931122,927,66858,1,100,3146073
38.130775,745931122,927,66858,1,100,3146077
38.135736,745931122,927,66858,1,100,3146082
38.140757,745931122,927,66858,1,100,3146087
38.145265,745931122,927,66858,1,100,3146091
38.150268,745931122,927,66858,1,100,3146096
38.155352,745931122,926,66859,1,100,3146102
38.160289,745931122,926,66859,1,100,3146106
38.165303,745931122,926,66859,1,100,3146111
38.170321,745931122,926,66859,1,100,3146116
38.175792,745931122,926,66859,1,100,3146122
38.180923,745931122,926,66859,1,100,3146127
38.185861,745931122,926,66859,1,100,3146132
38.190546,745931122,926,66859,1,100,3146136
38.195935,745931122,926,66859,1,100,3146142
38.200942,745931122,926,66860,1,100,3146147
38.205924,745931122,926,66860,1,100,3146152
38.211131,745931122,926,66860,1,100,3146157
38.215932,745931122,926,66860,1,100,3146162
38.220891,745931122,926,66860,1,100,3146167
38.225986,745931122,926,66860,1,100,3146172
38.230883,745931122,926,66860,1,100,3146177
38.235539,745931122,926,66860,1,100,3146181
38.240541,745931122,926,66860,1,100,3146186
38.245536,745931122,926,66860,1,100,3146191
38.250617,745931122,926,66861,1,100,3146196
38.255553,745931122,926,66861,1,100,3146201
38.260541,745931122,926,66861,1,100,3146206
38.265744,745931122,926,66861,1,100,3146211
38.270686,745931122,926,66861,1,100,3146216
38.275703,745931122,926,66861,1,100,3146221
38.280708,745931122,926,66861,1,100,3146226
38.285712,745931122,926,66861,1,100,3146231
38.290730,745931122,926,66861,1,100,3146236
38.295683,745931122,926,66862,1,100,3146241
38.300675,745931122,926,66862,1,100,3146246
38.305719,745931122,926,66862,1,100,3146251
38.310667,745931122,926,66862,1,100,3146256
38.315660,745931122,926,66862,1,100,3146261
38.320662,745931122,926,66862,1,100,3146266
38.325709,745931122,926,66862,1,100,3146271
38.330662,745931122,926,66862,1,100,3146276
38.335673,745931122,926,66862,1,100,3146281
38.340688,745931122,926,66862,1,100,3146286
38.345760,745931122,926,66863,1,100,3146291
38.350901,745931122,926,66863,1,100,3146296
38.355767,745931122,926,66863,1,100,3146301
38.360824,745931122,926,66863,1,100,3146306
38.365758,745931122,926,66863,1,100,3146311
38.370657,745931122,926,66863,1,100,3146316
38.375731,745931122,926,66863,1,100,3146321
38.380678,745931122,926,66863,1,100,3146326
38.385670,745931122,926,66863,1,100,3146331
38.390729,745931122,926,66864,1,100,3146336
38.395673,745931122,926,66864,1,100,3146341
38.400824,745931122,926,66864,1,100,3146346
38.405672,745931122,926,66864,1,100,3146351
38.410660,745931122,926,66864,1,100,3146356
38.415675,745931122,926,66864,1,100,3146361
38.419909,745931122,926,66864,1,100,3146365
38.424928,745931122,926,66864,1,100,3146370
38.429917,745931122,926,66864,1,100,3146375
38.434906,745931122,926,66864,1,100,3146380
38.439923,745931122,927,66865,1,100,3146385
38.445530,745931122,927,66865,1,100,3146390
38.450538,745931122,927,66865,1,100,3146395
38.455531,745931122,927,66865,1,100,3146400
38.460513,745931122,927,66865,1,100,3146405
38.465330,745931122,927,66865,1,100,3146410
38.470364,745931122,927,66865,1,100,3146415
38.474912,745931122,927,66865,1,100,3146419
38.479975,745931122,927,66865,1,100,3146425
38.485057,745931122,926,66866,1,100,3146430
38.489906,745931122,926,66866,1,100,3146435
38.495807,745931122,926,66866,1,100,3146440
38.500813,745931122,926,66866,1,100,3146446
38.505808,745931122,926,66866,1,100,3146450
38.510877,745931122,926,66866,1,100,3146455
38.515827,745931122,926,66866,1,100,3146460
38.520925,745931122,926,66866,1,100,3146465
38.525872,745931122,926,66866,1,100,3146470
38.530854,745931122,926,66867,1,100,3146475
38.535448,745931122,926,66867,1,100,3146480
38.540416,745931122,926,66867,1,100,3146485
38.545109,745931122,926,66867,1,100,3146490
38.550518,745931122,926,66867,1,100,3146495
38.555506,745931122,926,66867,1,100,3146500
38.560483,745931122,926,66867,1,100,3146505
38.565481,745931122,926,66867,1,100,3146510
38.570510,745931122,926,66867,1,100,3146515
38.575007,745931122,926,66867,1,100,3146519
38.580013,745931122,926,66868,1,100,3146524
38.585118,745931122,926,66868,1,100,3146529
38.590013,745931122,926,66868,1,100,3146534
38.595095,745931122,926,66868,1,100,3146539
38.600023,745931122,926,66868,1,100,3146544
38.605038,745931122,926,66868,1,100,3146549
38.610040,745931122,926,66868,1,100,3146554
38.615021,745931122,926,66868,1,100,3146559
38.620021,745931122,926,66868,1,100,3146564
38.625005,745931122,926,66869,1,100,3146569
38.630117,745931122,926,66869,1,100,3146574
38.635224,745931122,926,66869,1,100,3146579
38.640025,745931122,926,66869,1,100,3146584
38.645011,745931122,926,66869,1,100,3146589
38.650010,745931122,926,66869,1,100,3146594
38.655065,745931122,926,66869,1,100,3146599
38.660020,745931122,926,66869,1,100,3146604
38.665670,745931122,926,66869,1,100,3146609
38.670663,745931122,926,66869,1,100,3146614
38.675680,745931122,926,66870,1,100,3146620
38.680682,745931122,926,66870,1,100,3146624
38.685693,745931122,926,66870,1,100,3146630
38.690687,745931122,926,66870,1,100,3146635
38.695691,745931122,926,66870,1,100,3146640
38.700668,745931122,926,66870,1,100,3146644
38.705800,745931122,926,66870,1,100,3146649
38.710697,745931122,926,66870,1,100,3146654
38.715708,745931122,926,66870,1,100,3146659
38.720695,745931122,926,66871,1,100,3146664
38.725405,745931122,926,66871,1,100,3146669
38.730478,745931122,926,66871,1,100,3146674
38.735189,745931122,926,66871,1,100,3146679
38.740176,745931122,926,66871,1,100,3146684
38.745171,745931122,926,66871,1,100,3146689
38.750180,745931122,926,66871,1,100,3146694
38.755178,745931122,926,66871,1,100,3146699
38.760237,745931122,926,66871,1,100,3146704
38.765195,745931122,926,66871,1,100,3146709
38.770187,745931122,926,66872,1,100,3146714
38.775184,745931122,926,66872,1,100,3146719
38.780181,745931122,926,66872,1,100,3146724
38.785160,745931122,926,66872,1,100,3146729
38.790252,745931122,926,66872,1,100,3146734
38.795148,745931122,926,66872,1,100,3146738
38.800158,745931122,926,66872,1,100,3146743
38.805163,745931122,926,66872,1,100,3146748
38.810158,745931122,926,66872,1,100,3146753
38.815158,745931122,926,66873,1,100,3146758
38.820167,745931122,926,66873,1,100,3146764
38.825202,745931122,926,66873,1,100,3146768
38.830152,745931122,926,66873,1,100,3146774
38.835135,745931122,926,66873,1,100,3146778
38.840122,745931122,926,66873,1,100,3146783
38.845142,745931122,926,66873,1,100,3146788
38.850113,745931122,926,66873,1,100,3146793
38.855125,745931122,926,66873,1,100,3146798
38.860126,745931122,926,66873,1,100,3146803
38.865143,745931122,927,66874,1,100,3146808
38.870134,745931122,927,66874,1,100,3146813
38.875136,745931122,927,66874,1,100,3146818
38.880152,745931122,927,66874,1,100,3146823
38.885195,745931122,927,66874,1,100,3146828
38.890175,745931122,927,66874,1,100,3146833
38.895135,745931122,927,66874,1,100,3146838
38.900160,745931122,927,66874,1,100,3146843
38.905138,745931122,927,66874,1,100,3146848
38.910278,745931122,926,66875,1,100,3146853
38.915169,745931122,926,66875,1,100,3146858
38.920272,745931122,926,66875,1,100,3146863
38.925231,745931122,926,66875,1,100,3146868
38.930132,745931122,926,66875,1,100,3146873
38.935871,745931122,926,66875,1,100,3146879
38.940691,745931122,926,66875,1,100,3146883
38.945340,745931122,926,66875,1,100,3146888
38.950806,745931122,926,66875,1,100,3146893
38.955792,745931122,926,66876,1,100,3146898
38.960815,745931122,926,66876,1,100,3146904
38.965798,745931122,926,66876,1,100,3146908
38.970811,745931122,926,66876,1,100,3146914
38.975835,745931122,926,66876,1,100,3146918
38.980797,745931122,926,66876,1,100,3146923
38.985747,745931122,926,66876,1,100,3146928
38.990717,745931122,926,66876,1,100,3146933
38.995714,745931122,926,66876,1,100,3146938
39.000738,745931122,926,66876,1,100,3146943
39.005749,745931122,926,66877,1,100,3146948
39.010756,745931122,926,66877,1,100,3146953
39.015756,745931122,926,66877,1,100,3146958
39.020759,745931122,926,66877,1,100,3146963
39.025768,745931122,926,66877,1,100,3146968
39.030326,745931122,926,66877,1,100,3146973
39.035435,745931122,926,66877,1,100,3146978
39.040246,745931122,926,66877,1,100,3146983
39.045254,745931122,926,66877,1,100,3146988
39.050360,745931122,926,66878,1,100,3146993
39.055324,745931122,926,66878,1,100,3146998
39.060265,745931122,926,66878,1,100,3147003
39.065292,745931122,926,66878,1,100,3147008
39.070265,745931122,926,66878,1,100,3147012
39.075257,745931122,926,66878,1,100,3147017
39.080287,745931122,926,66878,1,100,3147022
39.085254,745931122,926,66878,1,100,3147027
39.090246,745931122,926,66878,1,100,3147032
39.095897,745931122,926,66878,1,100,3147038
39.100884,745931122,926,66879,1,100,3147043
39.105948,745931122,926,66879,1,100,3147048
39.110912,745931122,926,66879,1,100,3147053
39.115922,745931122,926,66879,1,100,3147058
39.120883,745931122,926,66879,1,100,3147063
39.125895,745931122,926,66879,1,100,3147068
39.130877,745931122,926,66879,1,100,3147073
39.135872,745931122,926,66879,1,100,3147078
39.140877,745931122,926,66879,1,100,3147083
39.145935,745931122,926,66880,1,100,3147088
39.150468,745931122,926,66880,1,100,3147092
39.155035,745931122,926,66880,1,100,3147097
39.160210,745931122,926,66880,1,100,3147102
39.165044,745931122,926,66880,1,100,3147107
39.170013,745931122,926,66880,1,100,3147112
39.175115,745931122,926,66880,1,100,3147117
39.179935,745931122,926,66880,1,100,3147122
39.184941,745931122,926,66880,1,100,3147127
39.189932,745931122,926,66880,1,100,3147132
39.194933,745931122,926,66881,1,100,3147137
39.200420,745931122,926,66881,1,100,3147142
39.205409,745931122,926,66881,1,100,3147147
39.210457,745931122,926,66881,1,100,3147152
39.215409,745931122,926,66881,1,100,3147157
39.220445,745931122,926,66881,1,100,3147162
39.225365,745931122,926,66881,1,100,3147167
39.230360,745931122,926,66881,1,100,3147172
39.235394,745931122,926,66881,1,100,3147177
39.240381,745931122,926,66882,1,100,3147182
39.245373,745931122,926,66882,1,100,3147187
39.250541,745931122,926,66882,1,100,3147192
39.255525,745931122,926,66882,1,100,3147197
39.260168,745931122,926,66882,1,100,3147202
39.265335,745931122,926,66882,1,100,3147207
39.270467,745931122,926,66882,1,100,3147212
39.275497,745931122,926,66882,1,100,3147217
39.279944,745931122,926,66882,1,100,3147221
39.284992,745931122,926,66882,1,100,3147226
39.290050,745931122,926,66883,1,100,3147231
39.294916,745931122,926,66883,1,100,3147236
39.300456,745931122,926,66883,1,100,3147242
39.305120,745931122,926,66883,1,100,3147246
39.310049,745931122,926,66883,1,100,3147251
39.315152,745931122,926,66883,1,100,3147256
39.320145,745931122,926,66883,1,100,3147261
39.325137,745931122,926,66883,1,100,3147266
39.330152,745931122,926,66883,1,100,3147271
39.335187,745931122,926,66884,1,100,3147276
39.340288,745931122,926,66884,1,100,3147281
39.345244,745931122,926,66884,1,100,3147286
39.350898,745931122,926,66884,1,100,3147292
39.355802,745931122,926,66884,1,100,3147297
39.360883,745931122,926,66884,1,100,3147302
39.365774,745931122,926,66884,1,100,3147306
39.370776,745931122,926,66884,1,100,3147312
39.375798,745931122,926,66884,1,100,3147317
39.380779,745931122,926,66885,1,100,3147322
39.385826,745931122,926,66885,1,100,3147327
39.390773,745931122,926,66885,1,100,3147331
39.395776,745931122,926,66885,1,100,3147337
39.400762,745931122,926,66885,1,100,3147341
39.405775,745931122,926,66885,1,100,3147346
39.410795,745931122,926,66885,1,100,3147351
39.415787,745931122,926,66885,1,100,3147356
39.420783,745931122,926,66885,1,100,3147361
39.425776,745931122,926,66885,1,100,3147366
39.430812,745931122,926,66886,1,100,3147371
39.435301,745931122,926,66886,1,100,3147376
39.440314,745931122,926,66886,1,100,3147381
39.445305,745931122,926,66886,1,100,3147386
39.450311,745931122,926,66886,1,100,3147391
39.455288,745931122,926,66886,1,100,3147396
39.460286,745931122,926,66886,1,100,3147401
39.465314,745931122,926,66886,1,100,3147406
39.470796,745931122,926,66886,1,100,3147411
39.475930,745931122,926,66887,1,100,3147416
39.480870,745931122,926,66887,1,100,3147421
39.485880,745931122,926,66887,1,100,3147426
39.490867,745931122,926,66887,1,100,3147431
39.495858,745931122,926,66887,1,100,3147436
39.500841,745931122,926,66887,1,100,3147441
39.505806,745931122,926,66887,1,100,3147446
39.510805,745931122,926,66887,1,100,3147451
39.515804,745931122,926,66887,1,100,3147456
39.520816,745931122,926,66887,1,100,3147461
39.525811,745931122,926,66888,1,100,3147466
39.530819,745931122,926,66888,1,100,3147471
39.535859,745931122,926,66888,1,100,3147476
39.540803,745931122,926,66888,1,100,3147481
39.545791,745931122,926,66888,1,100,3147486
39.550923,745931122,926,66888,1,100,3147491
39.555874,745931122,926,66888,1,100,3147496
39.560925,745931122,926,66888,1,100,3147501
39.565876,745931122,926,66888,1,100,3147506
39.570874,745931122,926,66889,1,100,3147511
39.575899,745931122,926,66889,1,100,3147516
39.581004,745931122,926,66889,1,100,3147521
39.585968,745931122,926,66889,1,100,3147526
39.590906,745931122,926,66889,1,100,3147531
39.595428,745931122,926,66889,1,100,3147535
39.600472,745931122,926,66889,1,100,3147540
39.605420,745931122,926,66889,1,100,3147545
39.610448,745931122,926,66889,1,100,3147550
39.614930,745931122,926,66889,1,100,3147554
39.619940,745931122,926,66890,1,100,3147560
39.625134,745931122,926,66890,1,100,3147565
39.629970,745931122,926,66890,1,100,3147570
39.634953,745931122,926,66890,1,100,3147575
39.640021,745931122,926,66890,1,100,3147580
39.645482,745931122,926,66890,1,100,3147585
39.650489,745931122,926,66890,1,100,3147590
39.655557,745931122,926,66890,1,100,3147595
39.660529,745931122,926,66890,1,100,3147600
39.665525,745931122,926,66891,1,100,3147605
39.670514,745931122,926,66891,1,100,3147610
39.675523,745931122,926,66891,1,100,3147615
39.680587,745931122,926,66891,1,100,3147620
39.685505,745931122,926,66891,1,100,3147625
39.690517,745931122,926,66891,1,100,3147630
39.695485,745931122,926,66891,1,100,3147635
39.700491,745931122,926,66891,1,100,3147640
39.705098,745931122,926,66891,1,100,3147644
39.710097,745931122,926,66891,1,100,3147649
39.715136,745931122,926,66892,1,100,3147654
39.720111,745931122,926,66892,1,100,3147659
39.725150,745931122,926,66892,1,100,3147665
39.730151,745931122,926,66892,1,100,3147669
39.735305,745931122,926,66892,1,100,3147675
39.740218,745931122,926,66892,1,100,3147679
39.745238,745931122,926,66892,1,100,3147684
39.750233,745931122,926,66892,1,100,3147689
39.755221,745931122,926,66892,1,100,3147694
39.760217,745931122,926,66893,1,100,3147699
39.765287,745931122,926,66893,1,100,3147704
39.770262,745931122,926,66893,1,100,3147709
39.775285,745931122,926,66893,1,100,3147714
39.780289,745931122,926,66893,1,100,3147719
39.785268,745931122,926,66893,1,100,3147724
39.790224,745931122,926,66893,1,100,3147729
39.795225,745931122,926,66893,1,100,3147734
39.800351,745931122,926,66893,1,100,3147739
39.805224,745931122,926,66894,1,100,3147744
39.810263,745931122,926,66894,1,100,3147749
39.815231,745931122,926,66894,1,100,3147754
39.820237,745931122,926,66894,1,100,3147759
39.825267,745931122,926,66894,1,100,3147764
39.830311,745931122,926,66894,1,100,3147769
39.835218,745931122,926,66894,1,100,3147774
39.840228,745931122,926,66894,1,100,3147779
39.845253,745931122,926,66894,1,100,3147784
39.850236,745931122,926,66894,1,100,3147789
39.855397,745931122,926,66895,1,100,3147794
39.860327,745931122,926,66895,1,100,3147799
39.865263,745931122,926,66895,1,100,3147804
39.870256,745931122,926,66895,1,100,3147809
39.875301,745931122,926,66895,1,100,3147814
39.880355,745931122,926,66895,1,100,3147819
39.885528,745931122,926,66895,1,100,3147824
39.890605,745931122,926,66895,1,100,3147829
39.895519,745931122,926,66895,1,100,3147834
39.900554,745931122,926,66896,1,100,3147839
39.905523,745931122,926,66896,1,100,3147844
39.910563,745931122,926,66896,1,100,3147849
39.915526,745931122,926,66896,1,100,3147854
39.920505,745931122,926,66896,1,100,3147859
39.925752,745931122,926,66896,1,100,3147864
39.930515,745931122,926,66896,1,100,3147869
39.935532,745931122,926,66896,1,100,3147874
39.940508,745931122,926,66896,1,100,3147879
39.945621,745931122,926,66896,1,100,3147884
39.950685,745931122,926,66897,1,100,3147889
39.955643,745931122,926,66897,1,100,3147894
39.960637,745931122,926,66897,1,100,3147899
39.965632,745931122,926,66897,1,100,3147904
39.970644,745931122,926,66897,1,100,3147909
39.975188,745931122,926,66897,1,100,3147913
39.980209,745931122,926,66897,1,100,3147918
39.985226,745931122,926,66897,1,100,3147923
39.990200,745931122,926,66897,1,100,3147928
39.995190,745931122,926,66898,1,100,3147933
40.000230,745931122,926,66898,1,100,3147938
40.005492,745931122,926,66898,1,100,3147944
40.010246,745931122,926,66898,1,100,3147948
40.015190,745931122,926,66898,1,100,3147953
40.020189,745931122,926,66898,1,100,3147958
40.025206,745931122,926,66898,1,100,3147963
40.030201,745931122,926,66898,1,100,3147968
40.035328,745931122,926,66898,1,100,3147973
40.040202,745931122,926,66898,1,100,3147978
40.045271,745931122,926,66899,1,100,3147983
40.050360,745931122,926,66899,1,100,3147988
40.055304,745931122,926,66899,1,100,3147993
40.060293,745931122,926,66899,1,100,3147998
40.065260,745931122,926,66899,1,100,3148003
40.070255,745931122,926,66899,1,100,3148008
40.075819,745931122,926,66899,1,100,3148014
40.080812,745931122,926,66899,1,100,3148018
40.085400,745931122,926,66899,1,100,3148023
40.090403,745931122,926,66900,1,100,3148028
40.095473,745931122,926,66900,1,100,3148033
40.100400,745931122,926,66900,1,100,3148038
40.104997,745931122,926,66900,1,100,3148043
40.109961,745931122,926,66900,1,100,3148048
40.115222,745931122,926,66900,1,100,3148053
40.119927,745931122,926,66900,1,100,3148058
40.124958,745931122,926,66900,1,100,3148062
40.129914,745931122,926,66900,1,100,3148067
40.134937,745931122,926,66900,1,100,3148072
40.139921,745931122,926,66900,1,100,3148077
40.145516,745931122,926,66901,1,100,3148083
40.150526,745931122,926,66901,1,100,3148088
40.155686,745931122,926,66901,1,100,3148093
40.160700,745931122,926,66901,1,100,3148098
40.165684,745931122,926,66901,1,100,3148103
40.170746,745931122,926,66901,1,100,3148108
40.175691,745931122,926,66901,1,100,3148113
40.180699,745931122,926,66901,1,100,3148118
40.185698,745931122,926,66901,1,100,3148123
40.190730,745931122,926,66902,1,100,3148128
40.195709,745931122,926,66902,1,100,3148133
40.200733,745931122,926,66902,1,100,3148138
40.205691,745931122,926,66902,1,100,3148143
40.210690,745931122,926,66902,1,100,3148148
40.215688,745931122,926,66902,1,100,3148153
40.220697,745931122,926,66902,1,100,3148158
40.225948,745931122,926,66902,1,100,3148163
40.230856,745931122,926,66902,1,100,3148168
40.235857,745931122,926,66902,1,100,3148173
40.240929,745931122,926,66903,1,100,3148178
40.245894,745931122,926,66903,1,100,3148183
40.251103,745931122,926,66903,1,100,3148188
40.255884,745931122,926,66903,1,100,3148193
40.260936,745931122,926,66903,1,100,3148198
40.265855,745931122,926,66903,1,100,3148203
40.270874,745931122,926,66903,1,100,3148208
40.275874,745931122,926,66903,1,100,3148213
40.280863,745931122,926,66903,1,100,3148218
40.286114,745931122,926,66904,1,100,3148223
40.290940,745931122,926,66904,1,100,3148228
40.295961,745931122,926,66904,1,100,3148233
40.300888,745931122,926,66904,1,100,3148238
40.305869,745931122,926,66904,1,100,3148243
40.310898,745931122,926,66904,1,100,3148248
40.315957,745931122,926,66904,1,100,3148253
40.321013,745931122,926,66904,1,100,3148258
40.325879,745931122,926,66904,1,100,3148262
40.330900,745931122,926,66904,1,100,3148267
40.335901,745931122,926,66905,1,100,3148273
40.340947,745931122,926,66905,1,100,3148277
40.345921,745931122,926,66905,1,100,3148282
40.350967,745931122,926,66905,1,100,3148287
40.354962,745931122,926,66905,1,100,3148292
40.359964,745931122,926,66905,1,100,3148296
40.365000,745931122,926,66905,1,100,3148301
40.369960,745931122,926,66905,1,100,3148306
40.374958,745931122,926,66905,1,100,3148311
40.379942,745931122,926,66906,1,100,3148316
40.384953,745931122,926,66906,1,100,3148321
40.389947,745931122,926,66906,1,100,3148326
40.395022,745931122,926,66906,1,100,3148331
40.399941,745931122,926,66906,1,100,3148336
40.404944,745931122,926,66906,1,100,3148341
40.410005,745931122,926,66906,1,100,3148346
40.414950,745931122,926,66906,1,100,3148351
40.420461,745931122,926,66906,1,100,3148357
40.425463,745931122,926,66906,1,100,3148362
40.430493,745931122,926,66907,1,100,3148367
40.435500,745931122,926,66907,1,100,3148372
